category,compatibility,languages,name,price,rating,size
 Education, OS X 10.6  ," English, German, Russian, Ukrainian",Speak Spanish - English,$14.99 ,1, 82.8 MB
 Education, OS X 10.6  ," English, German, Russian, Ukrainian",Speak English - Russian,$14.99 ,5, 57.7 MB
 Education, OS X 10.6  ," English, German, Russian, Ukrainian",Speak English - German,$14.99 ,, 55.2 MB
 Education, OS X 10.6  ," English, German, Russian, Ukrainian",Speak English - French,$14.99 ,, 59.6 MB
 Music, OS X 10.9.0  , English,Spatial Effects,$13.99 ,, 273.9 MB
 Games, OS X 10.10.0  ," English, Amharic, Arabic, Bengali, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Estonian, Filipino, Finnish, French, German, Greek, Gujarati, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Korean, Latvian, Lithuanian, Malay, Malayalam, Marathi, Norwegian Bokm̴l, Persian, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",SparkChess 12,$14.99 ,5, 63.1 MB
 Games, OS X 10.6  , English,Spanish?,$0.99 ,2, 26 MB
 Reference, OS X 10.7  ," English, French, Italian, Spanish",Spanish-Italian Dictionary (Offline),$4.99 ,, 22.5 MB
 Reference, OS X 10.7  ," English, French, Italian, Spanish",Spanish-French Dictionary (Offline),$4.99 ,, 22.5 MB
 Reference, OS X 10.7  ," English, French, Italian, Spanish",Spanish-English Legal Dictionary (Offline),$4.99 ,, 11.3 MB
 Reference, OS X 10.7  ," English, French, Italian, Spanish",Spanish-English Dictionary (Offline),$4.99 ,, 22.7 MB
 Reference, OS X 10.7  ," English, French, Italian, Spanish",Spanish-English Computer Dictionary (Offline),$2.99 ,, 11.2 MB
 Education, OS X 10.7  , English,Spanish Language Prodigy,$0.99 ,, 18.5 MB
 Education, OS X 10.9.0  ," English, French, German, Italian, Portuguese, Russian",Spanish Vocabulary Builder,$8.99 ,, 486.9 MB
 Education, OS X 10.10  , English,Spanish Tutor - from beginner to fluent speaker,$9.99 ,5, 2.7 MB
 Reference, OS X 10.10  ," English, Albanian, Arabic, Azerbaijani, Bengali, Bulgarian, Burmese, Cambodian, Croatian, Czech, Danish, Dutch, Estonian, Filipino, French, German, Greek, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Kazakh, Korean, Laotian, Malay, Malayalam, Marathi, Mongolian, Nepali, Norwegian Bokm̴l, Norwegian Nynorsk, Persian, Polish, Portuguese, Punjabi, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Somali, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Urdu, Uzbek, Vietnamese",Spanish French dictionary,$4.99 ,, 2.9 MB
 Reference, OS X 10.7  ," English, French, Italian, Spanish",Spanish Dictionary (Offline),$9.99 ,1, 22.3 MB
 Reference, OS X 10.7  , English,Spanish English Dictionary,$0.99 ,3.3, 23.7 MB
 Reference, OS X 10.7 ," English, Russian, Spanish",Spanish dictionaries by Dr. Guenrikh Turover,,1, 22.9 MB
 Travel, OS X 10.7  , English,Spanish Complete,$3.99 ,1, 696.4 MB
 Education, OS X 10.11  ," English, Arabic, Czech, Danish, Dutch, Finnish, French, German, Greek, Hebrew, Italian, Japanese, Korean, Norwegian, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Traditional Chinese, Turkish",Spanish in a Month: Vocabulary,,2.4, 90.6 MB
 Reference, OS X 10.10  ," English, Albanian, Arabic, Azerbaijani, Bengali, Bulgarian, Burmese, Cambodian, Croatian, Czech, Danish, Dutch, Estonian, Filipino, French, German, Greek, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Kazakh, Korean, Laotian, Malay, Malayalam, Marathi, Mongolian, Nepali, Norwegian Bokm̴l, Norwegian Nynorsk, Persian, Polish, Portuguese, Punjabi, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Somali, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Urdu, Uzbek, Vietnamese",Spanish Chinese Simplified dictionary,$6.99 ,, 3 MB
 Reference, OS X 10.9  , English,Spanish Bilingual Dictionary - by Fluo!,$2.99 ,, 19.8 MB
 Education, OS X 10.9  , English,Spanish FlashCards,$14.99 ,4, 6.7 MB
 Education, OS X 10.11  , English,SPANISH - So Simple! | PrologDigital,Free,1, 3.9 MB
 Reference, OS X 10.9  ," English, German, Spanish",German <> Spanish Dictionaries,,3, 15.6 MB
 Education, OS X 10.7  , English,Spacetime Graphs,Free,4.1, 2.9 MB
 Education, OS X 10.5 , English,South America,Free,5, 5.7 MB
 Games, OS X 10.6.6 , English,Space Shooter 3D,$1.99 ,, 20.8 MB
 Games, OS X 10.11  ," English, Arabic, Catalan, Czech, Danish, Dutch, Finnish, French, German, Greek, Hungarian, Indonesian, Italian, Japanese, Korean, Malay, Norwegian Bokm̴l, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Vietnamese",Sounds Of Transport,$0.99 ,, 47.4 MB
 Games, OS X 10.11  ," English, Arabic, Catalan, Czech, Danish, Dutch, Finnish, French, German, Greek, Hungarian, Indonesian, Italian, Japanese, Korean, Malay, Norwegian Bokm̴l, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Vietnamese",Sounds of Music,$0.99 ,, 58.9 MB
 Music, OS X 10.10  , English,Soundbrenner DAW Tools,Free,2.6, 5.2 MB
 Music, OS X 10.9.0  , English,Sound Waves and Hearing 101,$13.99 ,, 228.3 MB
 Education, OS X 10.7  ,,Sound Out Chapter Books,$59.99 ,, 103.6 MB
 Music, OS X 10.9.0  , English,Sound Recording 105,$13.99 ,, 235.5 MB
 Education, OS X 10.6 , English,SOUND BEGINNINGS,Free,2.5, 39.5 MB
 Music, OS X 10.9.0  , English,Sound Design Toolbox For RX 6,$13.99 ,, 282.7 MB
 Education, OS X 10.5  , English,Sorting for Early Science,$2.99 ,, 45.1 MB
 Games, OS X 10.6.6 , English,Sort the Socks,Free,5, 1.8 MB
 Education, OS X 10.8  , English,Sonny Goes to School,Free,, 173.6 MB
 Music, OS X 10.9.0  , English,Songwriting with Turin Brakes,,, 845.2 MB
 Music, OS X 10.9.0  , English,Songwriting for SongCraft,$13.99 ,, 872.2 MB
 Music, OS X 10.11  , English,Songwriters Inspiration - Chord Generator,$4.99 ,5, 88.5 MB
 Education, OS X 10.6  , English,Sommelier Exam Prep,,1, 1.1 MB
 Music, OS X 10.6  , English,SongTorch,$0.99 ,, 69.1 MB
 Education, OS X 10.7  , English,Solutions,$1.99 ,2.8, 428.6 KB
 Education, OS X 10.6  , English,Soliloquy Composer,Free,, 514.7 KB
 Music, OS X 10.11  ," English, Danish, Dutch, Finnish, French, German, Greek, Indonesian, Italian, Japanese, Korean, Malay, Norwegian Bokm̴l, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Vietnamese",Solfa: learn musical notes,$1.99 ,, 20.1 MB
 Education, OS 10.12  , English,Solar Flight 3D,$1.99 ,1.8, 537.4 MB
 Games, OS X 10.8 , English,Solar Family: Kids EduGames - Solar System Planets,$4.99 ,1, 86.8 MB
 Education, OS X 10.7  ,,Social Success,$59.99 ,, 367.6 MB
 Education, OS X 10.6  ," English, Chinese, Polish, Russian, Spanish",Snot & Fluff - A Space Adventure,$2.99 ,, 255.1 MB
 Games, OS X 10.7  ," English, French, Italian, Portuguese, Spanish",Snakes And Ladders,$3.99 ,3, 41.8 MB
 Education, OS X 10.7  , English,SMU Mobile,,, 481.9 KB
 Education, OS 10.12  , English,Solar Coaster,$0.99 ,5, 1.6 MB
 Video, OS 10.14  , English,Smoovie,$9.99 ,1.3, 9.1 MB
 Games, OS X 10.7.4  ," English, Arabic, Danish, French, German, Italian, Japanese, Korean, Polish, Russian, Simplified Chinese, Spanish, Swedish, Traditional Chinese",Snowflower Chess,$24.99 ,, 55.3 MB
 Reference, OS X 10.6 , English,Smith's Bible Dictionary,$0.99 ,1, 744 KB
 Education, OS X 10.6.6  , English,Smith Chart,$14.99 ,3, 32.6 MB
 Education, OS X 10.6 ,,Smarty travels to Ancient Athens LITE,Free,, 106.6 MB
 Education, OS X 10.6  ,,Smarty travels to Ancient Athens,$5.99 ,, 436.7 MB
 Education, OS X 10.6  , English,Smarty plays with the greek Alphabet,$2.99 ,, 58.1 MB
 Education, OS X 10.6  ,,Smarty in Santa's village II,$2.99 ,, 32 MB
 Education, OS X 10.6 ,,Smarty in Santa's Village FREE (6-8),Free,, 66.8 MB
 Education, OS X 10.6 ,,Smarty in Santa's village FREE (2-4),Free,, 56.4 MB
 Education, OS X 10.6 ,,Smarty in Santa's village FREE (3-6),Free,, 55.2 MB
 Education, OS X 10.6  ,,Smarty goes to ancient Olympia,$5.99 ,, 271 MB
 Education, OS X 10.6  ,,Smarty in Santa's village (6-8),$2.99 ,, 39.8 MB
 Education, OS X 10.6  ,,Smarty and the 12 Gods of Olympus,$5.99 ,, 315 MB
 Education, OS X 10.6 ,,Smarty goes to ancient Olympia LITE,Free,, 149.8 MB
 Education, OS 10.12  , English,SmartHanzi Lite,Free,, 18.7 MB
 Education, OS X 10.11  , English,SmartHanzi,Free,5, 64.3 MB
 Productivity, OS X 10.10  ," English, German, Japanese",SmartDay,$9.99 ,1.1, 8.1 MB
 Business, OS X 10.6 ," English, French, German, Italian, Japanese, Korean, Simplified Chinese, Spanish, Traditional Chinese",Smart Recorder - The Voice Recorder,$8.99 ,1.2, 2.5 MB
 Education, OS X 10.10  ," English, Simplified Chinese",Smart Math Training,$3.99 ,, 924.3 KB
 Education, OS X 10.6  , English,Smart Kids,$1.99 ,4.5, 29 MB
 Music, OS X 10.9.0  , English,Smart Guide For Ableton Live,$13.99 ,, 258 MB
 Games, OS X 10.6.6 ," English, Russian",Smart Bunny - Learning logic game for toddlers,$1.99 ,4, 29.3 MB
 Music, OS X 10.10  ," English, German",Slomo,$9.99 ,3, 997.4 KB
 Education, OS X 10.11  , English,SL eBook,Free,, 8.2 MB
 Reference, OS X 10.9  ," English, Arabic, Dutch, French, German, Italian, Russian, Spanish, Turkish",Slovoed Dictionaries,,1, 302.2 MB
 Music, OS X 10.11  , English,Slide Guitar MasterClass,$6.99 ,, 4.9 MB
 Education, OS X 10.9.0  ," English, Amharic, Arabic, Bengali, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Estonian, Filipino, Finnish, French, German, Greek, Gujarati, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Korean, Latvian, Lithuanian, Malay, Malayalam, Marathi, Norwegian Bokm̴l, Persian, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",SkySlate,Free,5, 61.7 MB
 Education, OS 10.14  , English,SL,$1.99 ,, 1.3 MB
 Reference, OS X 10.10  , English,SkySafari 6 Pro,$29.99 ,4.6, 1.4 GB
 Reference, OS X 10.7 ," English, Russian",Slovensko -> ruski slovar,,, 4.6 MB
 Reference, OS X 10.10  , English,SkySafari 6 Plus,$14.99 ,4.4, 420.5 MB
 Reference, OS X 10.10  , English,SkySafari 6,$4.99 ,5, 127.4 MB
 Education, OS X 10.11  ," English, Dutch, French, German, Indonesian, Italian, Korean, Portuguese, Russian, Simplified Chinese, Spanish",SkyORB Lite - Astronomy in 3D,Free,2.3, 127.9 MB
 Education, OS X 10.11  ," English, Dutch, French, German, Indonesian, Italian, Korean, Portuguese, Russian, Simplified Chinese, Spanish",SkyORB - Astronomy,$2.99 ,4, 135.8 MB
 Productivity, OS X 10.5 , English,Skruffle 2,Free,1, 412.3 KB
 Games, OS X 10.6.6  , English,Skript,Free,1, 29.5 MB
 Medical, OS X 10.9.0  , English,Skeleton 3D Anatomy,,4.1, 223.1 MB
 Games, OS X 10.7  ," English, German",Skat,$8.99 ,1, 44.5 MB
 Games, OS X 10.8  , English,Sixth Grade Learning Games,$4.99 ,, 66.4 MB
 Education, OS X 10.6  , English,Six Sigma Exam Prep Bundle: Green and Black Belts,$6.99 ,1, 1.2 MB
 Games, OS 10.12  , English,Six Letter Words Lite,Free,3, 9.8 MB
 Games, OS 10.12  , English,Six Letter Words,$2.99 ,1.7, 9.9 MB
 Graphics & Design, OS X 10.6  , English,Sirds,$4.99 ,5, 5.3 MB
 Music, OS X 10.6  , English,Singing Tutor - lite,$0.99 ,1.2, 13.5 MB
 Education, OS X 10.11  , English,Simulator Tutorials - Microsoft Flight Simulator Edition,$6.99 ,, 4.3 MB
 Education, OS X 10.11  , English,Simplified! Windows 10 Edition,$6.99 ,1, 2.6 MB
 Sports, OS X 10.11  , English,Simplified! Tai Chi,$6.99 ,, 2.4 MB
 Music, OS X 10.11  , English,Simplified! Learn To Play Piano,$6.99 ,, 2.4 MB
 Education, OS X 10.11  , English,Simplified! How To Play Chess,$6.99 ,, 2.2 MB
 Education, OS X 10.11  , English,Simplified! How To Draw,$6.99 ,5, 2.9 MB
 Education, OS X 10.11  , English,Simplified! For Microsoft Word,$5.99 ,1, 1.5 MB
 Graphics & Design, OS X 10.11  , English,Simplified! For Dreamweaver,$6.99 ,, 2.4 MB
 Graphics & Design, OS X 10.11  , English,Simplified! For Autocad,$6.99 ,1, 2.9 MB
 Music, OS X 10.11  , English,Simplified! Easy Piano Songs,$3.99 ,, 1.4 MB
 Video, OS X 10.11  , English,Simplified! Final Cut Pro X Edition,$6.99 ,1, 1.8 MB
 Graphics & Design, OS X 10.11  , English,Simplified Guides For Adobe Indesign,$6.99 ,, 2.5 MB
 Education, OS X 10.11  , English,Simplified! Contract Bridge,$6.99 ,1.5, 3.6 MB
 Graphics & Design, OS X 10.11  , English,Simplified Guides For Adobe Illustrator,$6.99 ,1, 5.5 MB
 Education, OS X 10.11  , English,Simplified For Microsoft Excel,$6.99 ,1, 1.6 MB
 Education, OS X 10.11  , English,Simplified! Acrylic Painting,$6.99 ,, 5.2 MB
 Education, OS X 10.8  ," English, German",SimplexLP 2,$5.99 ,, 1.7 MB
 Games, OS X 10.6  , English,SimpleRockets,$6.99 ,4, 31.4 MB
 Productivity, OS X 10.10  ," English, Dutch, French, German, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Traditional Chinese",SimpleMind Lite - Mind Mapping,Free,4.8, 2.7 MB
 Games, OS X 10.9.0  , English,SimplePlanes,$12.99 ,4.8, 266.7 MB
 Education, OS X 10.11  , English,Simplefied! Watercolour Painting Techniques,$3.99 ,, 4.9 MB
 Productivity, OS X 10.10  ," English, Dutch, French, German, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Traditional Chinese",SimpleMind - Mind Mapping,$29.99 ,4.8, 5.1 MB
 Education, OS X 10.11  ," English, Japanese",SimpleDEMViewerAS,Free,5, 6.8 MB
 Education, OS 10.12  ," English, German",Simple Pyramids,$1.99 ,, 16.1 MB
 Education, OS X 10.10.0  ," English, German",Simple Grids,$1.99 ,, 12.8 MB
 Graphics & Design, OS X 10.11  , English,Simple Guides For Dreamweaver,$6.99 ,, 2.3 MB
 Graphics & Design, OS X 10.11  , English,Simple Guide For Photoshop,$4.99 ,1, 5.3 MB
 Education, OS X 10.7 , English,Simple Flash Cards,$3.99 ,2.9, 1.9 MB
 Education, OS X 10.9  ," English, German",Simple Arithmetics,$1.99 ,, 20.8 MB
 Education, OS 10.12  , English,SimPlates X Ultra,$39.99 ,3, 27.8 MB
 Education, OS X 10.7 , English,SimMotion,Free,, 4 MB
 Education, OS X 10.11  , English,Signing Master Class,$6.99 ,2.5, 2.3 MB
 Utilities, OS 10.12  , English,SignalSuite,$19.99 ,5, 6 MB
 Utilities, OS 10.12  , English,SignalScope,$49.99 ,3.3, 6.7 MB
 Music, OS X 10.9.0  , English,Signal Flow for Logic Pro X,$13.99 ,5, 459.4 MB
 Education, OS X 10.11  , English,Sign Language Expert,$6.99 ,, 1.1 MB
 Games, OS X 10.8  , English,SightWords Pro,$1.99 ,5, 21.2 MB
 Education, OS X 10.8  , English,Sight Words Puppy Dash: Vocabulary & Dolch Words Reading & Spelling Game,$0.99 ,1, 36.4 MB
 Education, OS X 10.5.0 , English,Sight Words Primer,$1.99 ,, 21.6 MB
 Education, OS X 10.5.0 , English,Sight Words Pre-Primer,$1.99 ,1, 20.9 MB
 Games, OS X 10.6  , English,Sight Words Learn and Play,$1.99 ,, 15.1 MB
 Education, OS X 10.6.6 , English,Sight Words 2nd Grade,$1.99 ,1, 12.7 MB
 Education, OS X 10.5.0 , English,Sight Words 1st Grade,$1.99 ,1.7, 19.8 MB
 Education, OS X 10.6 , English,Sight Words 1 Pro,$15.99 ,1, 74.6 MB
 Education, OS X 10.9.0  , English,Sigfit,$3.99 ,, 4.1 MB
 Education, OS X 10.7  ," English, German, Portuguese, Spanish",Show Me Math,$59.99 ,, 24.7 MB
 Education, OS X 10.6.6  , English,Show & Write It!,$2.99 ,1, 567.9 KB
 Medical, OS X 10.8  , English,Shoulder Pro III with Animations,$9.99 ,1, 298 MB
 Reference, OS X 10.9  , English,Shorter Oxford English Dict,,4.2, 468 MB
 Reference, OS X 10.6  ," English, German",Shortcuts for Mac,$0.99 ,3.2, 842.3 KB
 Games, OS X 10.7  ," English, Czech",Sherlock,$0.99 ,3.4, 8.6 MB
 Games, OS X 10.6.6 , English,Sheep Toss,$1.99 ,, 49 MB
 Games, OS X 10.9  , English,Shark Bridge Card Game,Free,4.3, 41.3 MB
 Education, OS X 10.9.0 , English,Shapes And Friends,$3.99 ,, 36.1 MB
 Education, OS X 10.6.6 ," English, Chinese, Danish, Dutch, Finnish, French, German, Italian, Japanese, Korean, Norwegian, Polish, Portuguese, Russian, Spanish, Swedish, Turkish",Shapes - 3D Geometry Learning,$4.99 ,1, 14.7 MB
 Education, OS X 10.6.6 ," French, Spanish",ShapeOrama Aussie Animals,$3.99 ,, 67.8 MB
 Education, OS X 10.11  , English,Shakespeare SwipeSpeare,,2, 88.9 MB
 Education, OS 10.12  , English,Shakespeare Pro,$7.99 ,2.5, 160.9 MB
 Education, OS X 10.6.6 , English,Shakespeare In Bits: Romeo and Juliet,,5, 656 MB
 Education, OS X 10.6.6 , English,Shakespeare In Bits Macbeth,,3.4, 380.3 MB
 Education, OS X 10.7 ," English, Bengali, Dutch, French, German, Italian",Sensitivity and specificity,,, 6.6 MB
 Photography, OS X 10.9  , English,SFSX,$4.99 ,, 4.8 MB
 Education, OS X 10.7  , English,SenGram Maker,Free,2.3, 395.9 KB
 Games, OS X 10.9  ," English, Danish, Dutch, French, German, Greek, Italian, Japanese, Korean, Norwegian, Portuguese, Russian, Simplified Chinese, Spanish, Swedish",Senet Deluxe,$3.99 ,1, 34.7 MB
 Education, OS X 10.7 , English,SelfSchoolK12,Free,, 280 MB
 Education, OS 10.12  , English,SELF U@Home,Free,5, 17.5 MB
 Photography, OS X 10.9.0  , English,Selection & Masking Techniques,$13.99 ,, 288.9 MB
 Education, OS 10.13  ," English, French",Seekadoo Safe Search,Free,3, 24.8 MB
 Music, OS 10.12  , English,See Music Pro (sight-reading),$9.99 ,3.1, 43.3 MB
 Productivity, OS 10.12  , English,Securly Locker,Free,, 4.4 MB
 Games, OS X 10.8  , English,Second Grade Learning Games,$4.99 ,4, 73.1 MB
 Education, OS 10.12  , English,SeaTurtle - Coding for Kids,$4.99 ,, 9 MB
 Education, OS 10.14  , English,SE CCNA Practice Tests,Free,, 13.6 MB
 Utilities, OS 10.15  , English,SDR Receiver,$24.99 ,, 549.2 KB
 Music, OS X 10.9.0  , English,Sculpture Sound Design Course,,, 253.2 MB
 Productivity, OS 10.12  ," English, French, German, Italian, Japanese, Korean, Portuguese, Simplified Chinese, Spanish, Swedish",Scrivener 3,$48.99 ,4.7, 104 MB
 Productivity, OS X 10.10  , English,Script Studio,,, 129.2 MB
 Education, OS 10.14  , English,SE A+ Core 1 Practice Tests,$34.99 ,, 10.5 MB
 Education, OS X 10.9.0  , English,Scrum Foundation Trainer,Free,, 27.6 MB
 Productivity, OS X 10.6.6 , English,Script It!,,3, 26.9 MB
 Games, OS X 10.6  , English,Scribble away Numbers,$0.99 ,, 14 MB
 Productivity, OS X 10.10  ," English, French, Spanish",Scribe - Intuitive Outliner,$12.99 ,2.8, 3.3 MB
 Education, OS X 10.9  ," English, Danish, Dutch, French, German, Italian, Norwegian, Spanish, Swedish",ScreenRuler,$12.99 ,5, 8.9 MB
 Education, OS 10.14  , English,SE A+ Core 2 Practice Tests,Free,, 11.1 MB
 Games, OS X 10.8  ," English, Simplified Chinese",Screen bricks,$0.99 ,, 2.5 MB
 Education, OS X 10.10  ,,Scratch Link,Free,3.9, 5.8 MB
 Education, OS X 10.9.0  ," English, Amharic, Arabic, Bengali, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Estonian, Filipino, Finnish, French, German, Greek, Gujarati, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Korean, Latvian, Lithuanian, Malay, Malayalam, Marathi, Norwegian Bokm̴l, Persian, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Scratch Device Manager,Free,3.9, 46.5 MB
 Education, OS X 10.10.0  ," English, Amharic, Arabic, Bengali, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Estonian, Filipino, Finnish, French, German, Greek, Gujarati, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Korean, Latvian, Lithuanian, Malay, Malayalam, Marathi, Norwegian Bokm̴l, Persian, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Scratch Desktop,Free,4.2, 204.1 MB
 Education, OS 10.14  , English,ScoreBreak,Free,5, 35.5 MB
 Music, OS X 10.8.0  ," English, Swedish",ScoreCloud Studio,Free,2.2, 31.8 MB
 Music, OS X 10.9.0  , English,Score Editor For Logic Pro X,$13.99 ,2.5, 566.2 MB
 Utilities, OS X 10.10  , English,Scientific Calculator 3,$4.99 ,, 4 MB
 Education, OS X 10.10  , English,Science Robot,$29.99 ,, 2.3 MB
 Education, OS X 10.9  , English,SciCa,Free,3, 653.9 KB
 Education, OS X 10.11  ," English, French",Sciatrope,Free,5, 10.5 MB
 Education, OS X 10.6 ," English, German",Schulferien D-A-CH-NL-FR,$0.99 ,, 392.2 KB
 Graphics & Design, OS X 10.6.6 , English,Schematics SE500,$24.99 ,1, 10.3 MB
 Graphics & Design, OS X 10.6.6 , English,Schematics Lite,Free,2.2, 10.3 MB
 Productivity, OS X 10.10  , English,Scapple,$17.99 ,4.4, 10.6 MB
 Education, OS X 10.6  , English,ScalePhobia,$0.99 ,4.5, 1.2 MB
 Music, OS 10.13  , English,Scales Lexicon,$4.99 ,, 28.7 MB
